,Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
29452,72760,STANDARD,Saint Paul,AR,PRIMARY,35.82,-93.76,NA-US-AR-SAINT PAUL,False,,,
29453,72575,PO BOX,Salado,AR,PRIMARY,35.7,-91.59,NA-US-AR-SALADO,False,,,
29454,72515,STANDARD,Bexar,AR,PRIMARY,36.3,-91.97,NA-US-AR-BEXAR,False,,,
29455,72576,STANDARD,Salem,AR,PRIMARY,36.37,-91.82,NA-US-AR-SALEM,False,1408.0,2639.0,33506061.0
29456,71859,STANDARD,Saratoga,AR,PRIMARY,33.77,-93.88,NA-US-AR-SARATOGA,False,,,
29457,72141,STANDARD,Scotland,AR,PRIMARY,35.52,-92.66,NA-US-AR-SCOTLAND,False,,,
29458,72142,STANDARD,Scott,AR,PRIMARY,34.68,-92.12,NA-US-AR-SCOTT,False,1106.0,2024.0,41200254.0
29459,72863,STANDARD,Scranton,AR,PRIMARY,35.36,-93.53,NA-US-AR-SCRANTON,False,715.0,1321.0,21117530.0
29460,72143,STANDARD,Searcy,AR,PRIMARY,35.24,-91.73,NA-US-AR-SEARCY,False,12358.0,23096.0,411405862.0
29461,72145,PO BOX,Searcy,AR,PRIMARY,35.24,-91.73,NA-US-AR-SEARCY,False,653.0,1142.0,22172335.0
29462,72149,UNIQUE,Searcy,AR,PRIMARY,35.24,-91.73,NA-US-AR-SEARCY,False,317.0,428.0,2899859.0
29463,72465,PO BOX,Sedgwick,AR,PRIMARY,35.97,-90.86,NA-US-AR-SEDGWICK,False,,,
29464,72150,STANDARD,Sheridan,AR,PRIMARY,34.3,-92.4,NA-US-AR-SHERIDAN,False,4988.0,9403.0,183744693.0
29465,72152,STANDARD,Sherrill,AR,PRIMARY,34.38,-91.95,NA-US-AR-SHERRILL,False,,,
29466,72088,STANDARD,Fairfield Bay,AR,PRIMARY,35.6,-92.26,NA-US-AR-FAIRFIELD BAY,False,1095.0,1802.0,14868810.0
29467,72153,STANDARD,Shirley,AR,PRIMARY,35.64,-92.31,NA-US-AR-SHIRLEY,False,960.0,1767.0,21156444.0
29468,72577,STANDARD,Sidney,AR,PRIMARY,36.0,-91.65,NA-US-AR-SIDNEY,False,258.0,510.0,6433552.0
29469,72761,STANDARD,Siloam Springs,AR,PRIMARY,36.18,-94.54,NA-US-AR-SILOAM SPRINGS,False,8095.0,15283.0,259389835.0
29470,71969,STANDARD,Sims,AR,PRIMARY,34.66,-93.66,NA-US-AR-SIMS,False,,,
29471,71762,STANDARD,Smackover,AR,PRIMARY,33.36,-92.73,NA-US-AR-SMACKOVER,False,1174.0,2167.0,35277084.0
29472,72466,STANDARD,Smithville,AR,PRIMARY,36.08,-91.3,NA-US-AR-SMITHVILLE,False,459.0,915.0,11592459.0
29473,72379,PO BOX,Snow Lake,AR,PRIMARY,34.05,-91.05,NA-US-AR-SNOW LAKE,False,,,
29474,72156,STANDARD,Solgohachia,AR,PRIMARY,35.27,-92.67,NA-US-AR-SOLGOHACHIA,False,275.0,508.0,8462692.0
29475,71763,STANDARD,Sparkman,AR,PRIMARY,33.91,-92.84,NA-US-AR-SPARKMAN,False,665.0,1244.0,18400542.0
29476,72762,STANDARD,Springdale,AR,PRIMARY,36.18,-94.14,NA-US-AR-SPRINGDALE,False,13682.0,25923.0,583265944.0
29477,72764,STANDARD,Springdale,AR,PRIMARY,36.18,-94.14,NA-US-AR-SPRINGDALE,False,17905.0,33654.0,569867894.0
29478,72765,PO BOX,Springdale,AR,PRIMARY,36.18,-94.14,NA-US-AR-SPRINGDALE,False,833.0,1521.0,24846560.0
29479,72766,PO BOX,Springdale,AR,PRIMARY,36.18,-94.14,NA-US-AR-SPRINGDALE,False,674.0,1201.0,23452182.0
29480,72157,STANDARD,Springfield,AR,PRIMARY,35.27,-92.53,NA-US-AR-SPRINGFIELD,False,619.0,1171.0,17536036.0
29481,71860,STANDARD,Stamps,AR,PRIMARY,33.35,-93.49,NA-US-AR-STAMPS,False,1013.0,1880.0,26483225.0
29482,71667,STANDARD,Star City,AR,PRIMARY,33.94,-91.84,NA-US-AR-STAR CITY,False,3093.0,5926.0,93635126.0
29483,72467,PO BOX,State University,AR,PRIMARY,35.9,-90.45,NA-US-AR-STATE UNIVERSITY,False,468.0,739.0,12313794.0
29484,71764,STANDARD,Stephens,AR,PRIMARY,33.42,-93.06,NA-US-AR-STEPHENS,False,758.0,1389.0,19848326.0
29485,71970,STANDARD,Story,AR,PRIMARY,34.67,-93.56,NA-US-AR-STORY,False,,,
29486,72469,STANDARD,Strawberry,AR,PRIMARY,35.96,-91.32,NA-US-AR-STRAWBERRY,False,376.0,710.0,7515223.0
29487,71765,STANDARD,Strong,AR,PRIMARY,33.1,-92.35,NA-US-AR-STRONG,False,984.0,1796.0,24312627.0
29488,72578,STANDARD,Sturkie,AR,PRIMARY,36.46,-91.99,NA-US-AR-STURKIE,False,,,
29489,72160,STANDARD,Stuttgart,AR,PRIMARY,34.49,-91.55,NA-US-AR-STUTTGART,False,4782.0,8509.0,150729646.0
29490,72865,STANDARD,Subiaco,AR,PRIMARY,35.29,-93.63,NA-US-AR-SUBIACO,False,497.0,944.0,14228116.0
29491,72470,STANDARD,Success,AR,PRIMARY,36.45,-90.72,NA-US-AR-SUCCESS,False,,,
29492,72579,STANDARD,Sulphur Rock,AR,PRIMARY,35.75,-91.49,NA-US-AR-SULPHUR ROCK,False,526.0,1025.0,15510349.0
29493,72768,STANDARD,Sulphur Springs,AR,PRIMARY,36.48,-94.45,NA-US-AR-SULPHUR SPRINGS,False,413.0,752.0,10064960.0
29494,72769,STANDARD,Summers,AR,PRIMARY,35.98,-94.48,NA-US-AR-SUMMERS,False,370.0,707.0,10302981.0
29495,72677,PO BOX,Summit,AR,PRIMARY,36.25,-92.68,NA-US-AR-SUMMIT,False,311.0,555.0,6389329.0
29496,72164,PO BOX,Sweet Home,AR,PRIMARY,34.65,-92.24,NA-US-AR-SWEET HOME,False,,,
29497,72471,STANDARD,Swifton,AR,PRIMARY,35.82,-91.12,NA-US-AR-SWIFTON,False,394.0,736.0,9639917.0
29498,71861,STANDARD,Taylor,AR,PRIMARY,33.1,-93.46,NA-US-AR-TAYLOR,False,836.0,1577.0,27611625.0
29499,72165,STANDARD,Thida,AR,PRIMARY,35.55,-91.46,NA-US-AR-THIDA,False,,,
29500,71766,STANDARD,Thornton,AR,PRIMARY,33.77,-92.48,NA-US-AR-THORNTON,False,288.0,536.0,7980650.0
29501,72166,STANDARD,Tichnor,AR,PRIMARY,34.05,-91.23,NA-US-AR-TICHNOR,False,,,
29502,71670,STANDARD,Tillar,AR,PRIMARY,33.71,-91.45,NA-US-AR-TILLAR,False,562.0,1068.0,14903911.0
29503,72679,STANDARD,Tilly,AR,PRIMARY,35.69,-92.86,NA-US-AR-TILLY,False,,,
29504,72657,STANDARD,Timbo,AR,PRIMARY,35.86,-92.3,NA-US-AR-TIMBO,False,,,
29505,72680,STANDARD,Timbo,AR,PRIMARY,35.86,-92.3,NA-US-AR-TIMBO,False,297.0,560.0,5630652.0
29506,72770,PO BOX,Tontitown,AR,PRIMARY,36.17,-94.23,NA-US-AR-TONTITOWN,False,285.0,498.0,10606472.0
29507,72167,STANDARD,Traskwood,AR,PRIMARY,34.45,-92.66,NA-US-AR-TRASKWOOD,False,683.0,1270.0,20126232.0
29508,72472,STANDARD,Trumann,AR,PRIMARY,35.67,-90.51,NA-US-AR-TRUMANN,False,3638.0,6841.0,88012371.0
29509,72168,STANDARD,Tucker,AR,PRIMARY,34.43,-91.89,NA-US-AR-TUCKER,False,,,
29510,72473,STANDARD,Tuckerman,AR,PRIMARY,35.72,-91.2,NA-US-AR-TUCKERMAN,False,1049.0,1892.0,28204671.0
29511,72581,STANDARD,Tumbling Shoals,AR,PRIMARY,35.55,-91.95,NA-US-AR-TUMBLING SHOALS,False,457.0,823.0,11486721.0
29512,72169,PO BOX,Tupelo,AR,PRIMARY,35.39,-91.22,NA-US-AR-TUPELO,False,,,
29513,72383,PO BOX,Turner,AR,PRIMARY,34.48,-91.02,NA-US-AR-TURNER,False,,,
29514,72384,STANDARD,Turrell,AR,PRIMARY,35.37,-90.25,NA-US-AR-TURRELL,False,409.0,748.0,8615855.0
29515,72386,STANDARD,Tyronza,AR,PRIMARY,35.49,-90.35,NA-US-AR-TYRONZA,False,695.0,1314.0,18622496.0
29516,72170,PO BOX,Ulm,AR,PRIMARY,34.57,-91.46,NA-US-AR-ULM,False,,,
29517,71971,STANDARD,Umpire,AR,PRIMARY,34.28,-94.11,NA-US-AR-UMPIRE,False,,,
29518,72955,STANDARD,Uniontown,AR,PRIMARY,35.58,-94.45,NA-US-AR-UNIONTOWN,False,,,
29519,72682,STANDARD,Valley Springs,AR,PRIMARY,36.15,-92.99,NA-US-AR-VALLEY SPRINGS,False,285.0,513.0,7009967.0
29520,72956,STANDARD,Van Buren,AR,PRIMARY,35.44,-94.35,NA-US-AR-VAN BUREN,False,13248.0,24753.0,423122119.0
29521,72957,PO BOX,Van Buren,AR,PRIMARY,35.44,-94.35,NA-US-AR-VAN BUREN,False,511.0,870.0,13063315.0
29522,71972,STANDARD,Vandervoort,AR,PRIMARY,34.37,-94.36,NA-US-AR-VANDERVOORT,False,,,
29523,72387,PO BOX,Vanndale,AR,PRIMARY,35.31,-90.78,NA-US-AR-VANNDALE,False,,,
29524,72683,STANDARD,Vendor,AR,PRIMARY,35.94,-93.1,NA-US-AR-VENDOR,False,,,
29525,72173,STANDARD,Vilonia,AR,PRIMARY,35.08,-92.21,NA-US-AR-VILONIA,False,3573.0,7153.0,141062224.0
29526,72583,STANDARD,Viola,AR,PRIMARY,36.39,-91.98,NA-US-AR-VIOLA,False,602.0,1178.0,14021358.0
29527,72584,STANDARD,Violet Hill,AR,PRIMARY,36.16,-91.85,NA-US-AR-VIOLET HILL,False,,,
29528,72389,PO BOX,Wabash,AR,PRIMARY,34.4,-90.92,NA-US-AR-WABASH,False,,,
29529,72175,STANDARD,Wabbaseka,AR,PRIMARY,34.36,-91.79,NA-US-AR-WABBASEKA,False,,,
29530,72474,PO BOX,Walcott,AR,PRIMARY,36.03,-90.66,NA-US-AR-WALCOTT,False,,,
29531,72475,PO BOX,Waldenburg,AR,PRIMARY,35.56,-90.93,NA-US-AR-WALDENBURG,False,,,
29532,71770,STANDARD,Waldo,AR,PRIMARY,33.35,-93.29,NA-US-AR-WALDO,False,1293.0,2374.0,36126373.0
29533,72958,STANDARD,Waldron,AR,PRIMARY,34.89,-94.09,NA-US-AR-WALDRON,False,2994.0,5659.0,68023026.0
29534,72476,STANDARD,Walnut Ridge,AR,PRIMARY,36.06,-90.95,NA-US-AR-WALNUT RIDGE,False,2647.0,4969.0,66197674.0
29535,72176,STANDARD,Ward,AR,PRIMARY,35.01,-91.95,NA-US-AR-WARD,False,3154.0,6082.0,103003183.0
29536,71671,STANDARD,Warren,AR,PRIMARY,33.61,-92.06,NA-US-AR-WARREN,False,3457.0,6351.0,87133359.0
29537,71862,STANDARD,Washington,AR,PRIMARY,33.77,-93.68,NA-US-AR-WASHINGTON,False,328.0,582.0,8027952.0
29538,71674,STANDARD,Watson,AR,PRIMARY,33.89,-91.25,NA-US-AR-WATSON,False,271.0,501.0,7640928.0
29539,72479,STANDARD,Weiner,AR,PRIMARY,35.61,-90.9,NA-US-AR-WEINER,False,560.0,1032.0,14907315.0
29540,72773,STANDARD,Wesley,AR,PRIMARY,36.03,-93.92,NA-US-AR-WESLEY,False,422.0,820.0,12879668.0
29541,72685,STANDARD,Western Grove,AR,PRIMARY,36.1,-92.95,NA-US-AR-WESTERN GROVE,False,571.0,1072.0,13765082.0
29542,72774,STANDARD,West Fork,AR,PRIMARY,35.93,-94.18,NA-US-AR-WEST FORK,False,2710.0,5051.0,89189078.0
29543,72390,STANDARD,West Helena,AR,PRIMARY,34.54,-90.64,NA-US-AR-WEST HELENA,False,3525.0,6310.0,76066955.0
29544,72301,STANDARD,West Memphis,AR,PRIMARY,35.14,-90.18,NA-US-AR-WEST MEMPHIS,False,10296.0,18233.0,259873261.0
29545,72303,PO BOX,West Memphis,AR,PRIMARY,35.14,-90.18,NA-US-AR-WEST MEMPHIS,False,1064.0,1874.0,26322564.0
29546,72178,PO BOX,West Point,AR,PRIMARY,35.2,-91.61,NA-US-AR-WEST POINT,False,,,
29547,72391,PO BOX,West Ridge,AR,PRIMARY,35.61,-90.24,NA-US-AR-WEST RIDGE,False,,,
29548,72392,STANDARD,Wheatley,AR,PRIMARY,34.91,-91.1,NA-US-AR-WHEATLEY,False,,,
29549,71772,PO BOX,Whelen Springs,AR,PRIMARY,33.83,-93.12,NA-US-AR-WHELEN SPRINGS,False,,,
29550,71973,STANDARD,Wickes,AR,PRIMARY,34.29,-94.33,NA-US-AR-WICKES,False,490.0,983.0,12900357.0
29551,72585,STANDARD,Wideman,AR,PRIMARY,36.21,-92.0,NA-US-AR-WIDEMAN,False,,,
29552,72394,STANDARD,Widener,AR,PRIMARY,35.02,-90.68,NA-US-AR-WIDENER,False,,,
29553,72179,STANDARD,Wilburn,AR,PRIMARY,35.44,-91.9,NA-US-AR-WILBURN,False,,,
29554,72482,STANDARD,Williford,AR,PRIMARY,36.25,-91.36,NA-US-AR-WILLIFORD,False,416.0,751.0,6345049.0
29555,71864,PO BOX,Willisville,AR,PRIMARY,33.51,-93.29,NA-US-AR-WILLISVILLE,False,,,
29556,71675,STANDARD,Wilmar,AR,PRIMARY,33.62,-91.92,NA-US-AR-WILMAR,False,770.0,1458.0,23555878.0
29557,71676,STANDARD,Wilmot,AR,PRIMARY,33.05,-91.57,NA-US-AR-WILMOT,False,305.0,549.0,5734747.0
29558,72395,STANDARD,Wilson,AR,PRIMARY,35.56,-90.04,NA-US-AR-WILSON,False,458.0,818.0,14062448.0
29559,71865,PO BOX,Wilton,AR,PRIMARY,33.73,-94.14,NA-US-AR-WILTON,False,,,
29560,71677,PO BOX,Winchester,AR,PRIMARY,33.77,-91.47,NA-US-AR-WINCHESTER,False,,,
29561,72959,STANDARD,Winslow,AR,PRIMARY,35.8,-94.13,NA-US-AR-WINSLOW,False,1050.0,1990.0,27749155.0
29562,71866,STANDARD,Winthrop,AR,PRIMARY,33.83,-94.35,NA-US-AR-WINTHROP,False,288.0,565.0,9129535.0
29563,72587,STANDARD,Wiseman,AR,PRIMARY,36.22,-91.85,NA-US-AR-WISEMAN,False,,,
29564,72776,STANDARD,Witter,AR,PRIMARY,35.93,-93.68,NA-US-AR-WITTER,False,,,
29565,72686,STANDARD,Witts Springs,AR,PRIMARY,35.78,-92.83,NA-US-AR-WITTS SPRINGS,False,,,
29566,72180,PO BOX,Woodson,AR,PRIMARY,34.54,-92.18,NA-US-AR-WOODSON,False,,,
29567,72181,STANDARD,Wooster,AR,PRIMARY,35.19,-92.44,NA-US-AR-WOOSTER,False,,,
29568,72182,PO BOX,Wright,AR,PRIMARY,34.44,-92.04,NA-US-AR-WRIGHT,False,,,
29569,72183,PO BOX,Wrightsville,AR,PRIMARY,34.61,-92.21,NA-US-AR-WRIGHTSVILLE,False,,,
29570,72396,STANDARD,Wynne,AR,PRIMARY,35.23,-90.78,NA-US-AR-WYNNE,False,5557.0,10384.0,162714325.0
29571,72687,STANDARD,Yellville,AR,PRIMARY,36.22,-92.68,NA-US-AR-YELLVILLE,False,2401.0,4421.0,53719342.0
29572,71678,PO BOX,Yorktown,AR,PRIMARY,34.02,-91.77,NA-US-AR-YORKTOWN,False,,,
29573,74720,PO BOX,Achille,OK,PRIMARY,33.83,-96.38,NA-US-OK-ACHILLE,False,,,
29574,74820,STANDARD,Ada,OK,PRIMARY,34.77,-96.66,NA-US-OK-ADA,False,12034.0,21190.0,362966709.0
29575,74821,PO BOX,Ada,OK,PRIMARY,34.77,-96.66,NA-US-OK-ADA,False,1029.0,1775.0,37385031.0
29576,74330,STANDARD,Adair,OK,PRIMARY,36.43,-95.26,NA-US-OK-ADAIR,False,1151.0,2224.0,39775510.0
29577,73520,PO BOX,Addington,OK,PRIMARY,34.24,-97.96,NA-US-OK-ADDINGTON,False,,,
29578,74331,STANDARD,Afton,OK,PRIMARY,36.69,-94.96,NA-US-OK-AFTON,False,2477.0,4536.0,64827434.0
29579,74824,STANDARD,Agra,OK,PRIMARY,35.89,-96.87,NA-US-OK-AGRA,False,517.0,998.0,15317121.0
29580,74721,PO BOX,Albany,OK,PRIMARY,33.88,-96.17,NA-US-OK-ALBANY,False,,,
29581,73001,PO BOX,Albert,OK,PRIMARY,35.23,-98.4,NA-US-OK-ALBERT,False,,,
29582,74521,PO BOX,Albion,OK,PRIMARY,34.66,-95.09,NA-US-OK-ALBION,False,,,
29583,74522,PO BOX,Alderson,OK,PRIMARY,34.9,-95.69,NA-US-OK-ALDERSON,False,,,
29584,73002,STANDARD,Alex,OK,PRIMARY,34.92,-97.77,NA-US-OK-ALEX,False,490.0,910.0,15507967.0
29585,73716,STANDARD,Aline,OK,PRIMARY,36.5,-98.44,NA-US-OK-ALINE,False,,,
29586,74825,STANDARD,Allen,OK,PRIMARY,34.87,-96.41,NA-US-OK-ALLEN,False,883.0,1644.0,25800556.0
29587,73521,STANDARD,Altus,OK,PRIMARY,34.64,-99.31,NA-US-OK-ALTUS,False,8640.0,15986.0,265521995.0
29588,73522,PO BOX,Altus,OK,PRIMARY,34.64,-99.31,NA-US-OK-ALTUS,False,339.0,586.0,9305637.0
29589,73523,STANDARD,Altus Afb,OK,PRIMARY,34.65,-99.28,NA-US-OK-ALTUS AFB,False,,,
29590,73717,STANDARD,Alva,OK,PRIMARY,36.8,-98.66,NA-US-OK-ALVA,False,2747.0,4738.0,73136986.0
29591,73004,STANDARD,Amber,OK,PRIMARY,35.16,-97.88,NA-US-OK-AMBER,False,375.0,743.0,13266976.0
29592,73718,STANDARD,Ames,OK,PRIMARY,36.24,-98.18,NA-US-OK-AMES,False,,,
29593,73719,STANDARD,Amorita,OK,PRIMARY,36.92,-98.29,NA-US-OK-AMORITA,False,,,
29594,73005,STANDARD,Anadarko,OK,PRIMARY,35.06,-98.24,NA-US-OK-ANADARKO,False,3619.0,6595.0,95002037.0
29595,74523,STANDARD,Antlers,OK,PRIMARY,34.23,-95.61,NA-US-OK-ANTLERS,False,2465.0,4535.0,64056887.0
29596,73006,STANDARD,Apache,OK,PRIMARY,34.89,-98.35,NA-US-OK-APACHE,False,1461.0,2723.0,40418515.0
29597,73620,STANDARD,Arapaho,OK,PRIMARY,35.57,-98.95,NA-US-OK-ARAPAHO,False,460.0,854.0,15310289.0
29598,73007,STANDARD,Arcadia,OK,PRIMARY,35.66,-97.32,NA-US-OK-ARCADIA,False,844.0,1561.0,54108725.0
29599,73401,STANDARD,Ardmore,OK,PRIMARY,34.19,-97.11,NA-US-OK-ARDMORE,False,14125.0,25460.0,457845203.0
29600,73402,PO BOX,Ardmore,OK,PRIMARY,34.19,-97.11,NA-US-OK-ARDMORE,False,898.0,1523.0,29650189.0
29601,73403,PO BOX,Ardmore,OK,PRIMARY,34.19,-97.11,NA-US-OK-ARDMORE,False,,,
29602,74901,STANDARD,Arkoma,OK,PRIMARY,35.33,-94.45,NA-US-OK-ARKOMA,False,744.0,1344.0,17712366.0
29603,73832,STANDARD,Arnett,OK,PRIMARY,36.13,-99.77,NA-US-OK-ARNETT,False,448.0,815.0,12519412.0
29604,74826,STANDARD,Asher,OK,PRIMARY,34.98,-96.92,NA-US-OK-ASHER,False,426.0,799.0,11339356.0
29605,74525,STANDARD,Atoka,OK,PRIMARY,34.38,-96.13,NA-US-OK-ATOKA,False,3581.0,6690.0,93980757.0
29606,74827,STANDARD,Atwood,OK,PRIMARY,34.95,-96.33,NA-US-OK-ATWOOD,False,,,
29607,74001,PO BOX,Avant,OK,PRIMARY,36.48,-96.06,NA-US-OK-AVANT,False,,,
29608,74002,STANDARD,Barnsdall,OK,PRIMARY,36.56,-96.16,NA-US-OK-BARNSDALL,False,915.0,1708.0,28091450.0
29609,74003,STANDARD,Bartlesville,OK,PRIMARY,36.73,-95.94,NA-US-OK-BARTLESVILLE,False,5923.0,10345.0,170214604.0
29610,74004,UNIQUE,Bartlesville,OK,PRIMARY,36.73,-95.94,NA-US-OK-BARTLESVILLE,False,,,
29611,74005,PO BOX,Bartlesville,OK,PRIMARY,36.73,-95.94,NA-US-OK-BARTLESVILLE,False,586.0,923.0,18087006.0
29612,74006,STANDARD,Bartlesville,OK,PRIMARY,36.73,-95.94,NA-US-OK-BARTLESVILLE,False,11931.0,21681.0,511291955.0
29613,74722,PO BOX,Battiest,OK,PRIMARY,34.4,-94.93,NA-US-OK-BATTIEST,False,,,
29614,74421,STANDARD,Beggs,OK,PRIMARY,35.78,-96.02,NA-US-OK-BEGGS,False,1864.0,3511.0,63664410.0
29615,74723,STANDARD,Bennington,OK,PRIMARY,34.0,-96.03,NA-US-OK-BENNINGTON,False,543.0,1018.0,11772757.0
29616,73622,STANDARD,Bessie,OK,PRIMARY,35.38,-98.98,NA-US-OK-BESSIE,False,,,
29617,73008,STANDARD,Bethany,OK,PRIMARY,35.5,-97.64,NA-US-OK-BETHANY,False,8909.0,15228.0,245874508.0
29618,74724,STANDARD,Bethel,OK,PRIMARY,34.35,-94.85,NA-US-OK-BETHEL,False,,,
29619,74332,STANDARD,Big Cabin,OK,PRIMARY,36.53,-95.22,NA-US-OK-BIG CABIN,False,765.0,1478.0,23230395.0
29620,74630,STANDARD,Billings,OK,PRIMARY,36.53,-97.44,NA-US-OK-BILLINGS,False,273.0,473.0,6365464.0
29621,73009,STANDARD,Binger,OK,PRIMARY,35.3,-98.34,NA-US-OK-BINGER,False,559.0,1039.0,16206346.0
29622,73720,STANDARD,Bison,OK,PRIMARY,36.2,-97.88,NA-US-OK-BISON,False,,,
29623,74008,STANDARD,Bixby,OK,PRIMARY,35.94,-95.87,NA-US-OK-BIXBY,False,9388.0,17939.0,520360389.0
29624,74631,STANDARD,Blackwell,OK,PRIMARY,36.8,-97.29,NA-US-OK-BLACKWELL,False,3227.0,5866.0,88446707.0
29625,74646,STANDARD,Nardin,OK,PRIMARY,36.8,-97.44,NA-US-OK-NARDIN,False,,,
29626,73526,STANDARD,Blair,OK,PRIMARY,34.77,-99.33,NA-US-OK-BLAIR,False,932.0,1769.0,28570043.0
29627,73010,STANDARD,Blanchard,OK,PRIMARY,35.14,-97.65,NA-US-OK-BLANCHARD,False,7022.0,13603.0,284177673.0
29628,74528,STANDARD,Blanco,OK,PRIMARY,34.75,-95.77,NA-US-OK-BLANCO,False,,,
29629,74333,STANDARD,Bluejacket,OK,PRIMARY,36.8,-95.07,NA-US-OK-BLUEJACKET,False,472.0,924.0,13823580.0
29630,74726,STANDARD,Bokchito,OK,PRIMARY,34.01,-96.14,NA-US-OK-BOKCHITO,False,904.0,1654.0,22286777.0
29631,74930,STANDARD,Bokoshe,OK,PRIMARY,35.19,-94.79,NA-US-OK-BOKOSHE,False,673.0,1291.0,18690536.0
29632,74829,STANDARD,Boley,OK,PRIMARY,35.49,-96.47,NA-US-OK-BOLEY,False,,,
29633,74727,STANDARD,Boswell,OK,PRIMARY,34.02,-95.86,NA-US-OK-BOSWELL,False,804.0,1512.0,17059853.0
29634,74830,PO BOX,Bowlegs,OK,PRIMARY,35.14,-96.66,NA-US-OK-BOWLEGS,False,,,
29635,74422,STANDARD,Boynton,OK,PRIMARY,35.64,-95.65,NA-US-OK-BOYNTON,False,318.0,607.0,9696906.0
29636,73011,STANDARD,Bradley,OK,PRIMARY,34.87,-97.7,NA-US-OK-BRADLEY,False,,,
29637,74423,STANDARD,Braggs,OK,PRIMARY,35.66,-95.19,NA-US-OK-BRAGGS,False,416.0,783.0,12874772.0
29638,74439,PO BOX,Braggs,OK,PRIMARY,35.88,-95.23,NA-US-OK-BRAGGS,False,,,
29639,74632,STANDARD,Braman,OK,PRIMARY,36.92,-97.33,NA-US-OK-BRAMAN,False,264.0,486.0,7059393.0
29640,74010,STANDARD,Bristow,OK,PRIMARY,35.83,-96.39,NA-US-OK-BRISTOW,False,4138.0,7714.0,130973529.0
29641,74011,STANDARD,Broken Arrow,OK,PRIMARY,36.03,-95.78,NA-US-OK-BROKEN ARROW,False,11312.0,21392.0,587342042.0
29642,74012,STANDARD,Broken Arrow,OK,PRIMARY,36.03,-95.78,NA-US-OK-BROKEN ARROW,False,25442.0,46994.0,1133872659.0
29643,74013,PO BOX,Broken Arrow,OK,PRIMARY,36.03,-95.78,NA-US-OK-BROKEN ARROW,False,857.0,1488.0,31529733.0
29644,74014,STANDARD,Broken Arrow,OK,PRIMARY,36.03,-95.78,NA-US-OK-BROKEN ARROW,False,14649.0,28239.0,692041795.0
29645,74728,STANDARD,Broken Bow,OK,PRIMARY,34.02,-94.73,NA-US-OK-BROKEN BOW,False,4373.0,8178.0,112950201.0
29646,74530,PO BOX,Bromide,OK,PRIMARY,34.41,-96.49,NA-US-OK-BROMIDE,False,,,
29647,73834,STANDARD,Buffalo,OK,PRIMARY,36.83,-99.62,NA-US-OK-BUFFALO,False,719.0,1280.0,20429790.0
29648,73855,STANDARD,Rosston,OK,PRIMARY,36.81,-99.92,NA-US-OK-ROSSTON,False,,,
29649,74931,STANDARD,Bunch,OK,PRIMARY,35.68,-94.77,NA-US-OK-BUNCH,False,487.0,924.0,11217343.0
29650,74633,STANDARD,Burbank,OK,PRIMARY,36.69,-96.72,NA-US-OK-BURBANK,False,,,
29651,73722,STANDARD,Burlington,OK,PRIMARY,36.9,-98.42,NA-US-OK-BURLINGTON,False,,,
29652,73430,STANDARD,Burneyville,OK,PRIMARY,33.9,-97.28,NA-US-OK-BURNEYVILLE,False,459.0,839.0,11430079.0
29653,73624,PO BOX,Burns Flat,OK,PRIMARY,35.35,-99.17,NA-US-OK-BURNS FLAT,False,762.0,1474.0,30858844.0
29654,73625,STANDARD,Butler,OK,PRIMARY,35.63,-99.18,NA-US-OK-BUTLER,False,,,
29655,74831,STANDARD,Byars,OK,PRIMARY,34.87,-97.05,NA-US-OK-BYARS,False,342.0,655.0,9038243.0
29656,73527,STANDARD,Cache,OK,PRIMARY,34.62,-98.61,NA-US-OK-CACHE,False,2085.0,4010.0,76373372.0
29657,74729,STANDARD,Caddo,OK,PRIMARY,34.13,-96.26,NA-US-OK-CADDO,False,1066.0,2016.0,28574816.0
29658,74730,STANDARD,Calera,OK,PRIMARY,33.93,-96.43,NA-US-OK-CALERA,False,1616.0,2986.0,46751703.0
29659,73014,STANDARD,Calumet,OK,PRIMARY,35.6,-98.12,NA-US-OK-CALUMET,False,625.0,1165.0,20704562.0
29660,74531,STANDARD,Calvin,OK,PRIMARY,34.96,-96.25,NA-US-OK-CALVIN,False,385.0,733.0,10152746.0
29661,73835,STANDARD,Camargo,OK,PRIMARY,36.01,-99.28,NA-US-OK-CAMARGO,False,,,
29662,74932,STANDARD,Cameron,OK,PRIMARY,35.13,-94.53,NA-US-OK-CAMERON,False,894.0,1693.0,24408178.0
29663,74425,STANDARD,Canadian,OK,PRIMARY,35.17,-95.64,NA-US-OK-CANADIAN,False,518.0,895.0,14385156.0
29664,74533,STANDARD,Caney,OK,PRIMARY,34.23,-96.21,NA-US-OK-CANEY,False,353.0,669.0,10139854.0
29665,73724,STANDARD,Canton,OK,PRIMARY,36.05,-98.58,NA-US-OK-CANTON,False,552.0,1017.0,16670763.0
29666,73626,STANDARD,Canute,OK,PRIMARY,35.42,-99.27,NA-US-OK-CANUTE,False,528.0,966.0,17761426.0
29667,73726,STANDARD,Carmen,OK,PRIMARY,36.57,-98.45,NA-US-OK-CARMEN,False,,,
29668,73015,STANDARD,Carnegie,OK,PRIMARY,35.1,-98.59,NA-US-OK-CARNEGIE,False,1156.0,2145.0,27074350.0
