,price,time_since_posting,imgurl,url
689250228,350,31,https://images.craigslist.org/00m0m_1mnlX5YEzfX_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-s-wo-sons-tan-couch-perfect/6892502285.html
689248556,350,31,https://images.craigslist.org/00N0N_eXosuaBj9fX_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/la-palma-power-reclining-sectional-couch/6892485568.html
690776953,495,11,https://images.craigslist.org/00p0p_55Wu120gbeO_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/pacific-palisades-brown-leather-club/6907769538.html
691258002,350,4,https://images.craigslist.org/00q0q_78eP99DUALL_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-mid-century-danish-wood/6912580028.html
691257924,375,4,https://images.craigslist.org/00O0O_3gA6UivIE5i_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/lomita-sofa/6912579249.html
691257724,500,4,https://images.craigslist.org/00z0z_cg90ZTaiSqf_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-beautiful-custom-sofa/6912577241.html
689243134,850,31,https://images.craigslist.org/00303_iYoQDgJ734H_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-mid-century-modern-platform/6892431343.html
690797858,100,10,https://images.craigslist.org/01313_e3ogam2VXBY_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/leather-sofa/6907978583.html
691250438,700,4,https://images.craigslist.org/00I0I_gz5Ci0XU23k_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-red-sectional-sofa/6912504386.html
689689648,260,26,https://images.craigslist.org/00X0X_1Y1zZCY9oBY_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-pottery-barn-buchanan-sofa/6896896483.html
690309294,249,17,https://images.craigslist.org/00g0g_4lqlcp12j0S_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-pair-of-side-tables/6903092942.html
691248102,12,5,https://images.craigslist.org/00W0W_lt4Myw0jdgF_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/stanton-staging-furniture-for-events-or/6912481026.html
691065863,299,7,https://images.craigslist.org/00O0O_lD6YxqonBev_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/gardena-tv-stand-media-console-buffet/6910658636.html
691247949,38,5,https://images.craigslist.org/00Z0Z_fq7ngnSsDOR_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/north-hollywood-boho-moroccan-pattern/6912479490.html
691065277,199,7,https://images.craigslist.org/01414_9hWomNW6UoL_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/gardena-dresser-shabby-beachy-flair/6910652774.html
691065751,140,7,https://images.craigslist.org/00g0g_fgE99QPmfvY_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/gardena-coffee-table-shabby-beachy-chic/6910657516.html
691065909,149,7,https://images.craigslist.org/00R0R_eCn9tHOfbsy_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/gardena-dresser-buffet-tv-stand-cozy/6910659091.html
691065035,79,7,https://images.craigslist.org/00I0I_S5cri2tgws_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/gardena-sidetable-nightstand-shabby/6910650359.html
691065311,40,7,https://images.craigslist.org/00v0v_k0PDUDEE7X5_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/gardena-bookcase-book-shelf-coastal/6910653114.html
691244598,600,5,https://images.craigslist.org/00J0J_6q6mZvfWgQn_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/carved-coffee-table/6912445989.html
690169774,0,19,https://images.craigslist.org/00i0i_apFYWr5AEap_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/sherman-oaks-mover-serving-all-los/6901697747.html
691242585,1200,5,https://images.craigslist.org/00u0u_1eqsHDTfkDi_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-like-new-table-and-chairs/6912425853.html
689812538,100,24,https://images.craigslist.org/01010_gvlYIqNCE26_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-most-comfortable-sectional/6898125386.html
691236155,425,5,https://images.craigslist.org/00g0g_imWcfmw6J32_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/studio-city-kids-ikea-furniture-set/6912361558.html
689798487,4000,24,https://images.craigslist.org/00B0B_3Ez3vFQUJg5_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-monumental-mid-century-modern/6897984877.html
690937942,50,9,https://images.craigslist.org/00P0P_aWg4YJvZdkB_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-west-elm-brown-sectional/6909379421.html
691227015,350,5,https://images.craigslist.org/00303_41vRoYTt8jL_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-mid-century-ceramic-table/6912270152.html
691234584,100,5,https://images.craigslist.org/00C0C_aVpV7BsGM96_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-cb2-glass-and-chrome-coffee/6912345845.html
691232903,300,5,https://images.craigslist.org/00P0P_cO7gZMnqgIa_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/rancho-palos-verdes-imported-italian/6912329039.html
691227037,750,5,https://images.craigslist.org/00I0I_fQTpp9eyOEi_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-vintage-1970s-cube-side/6912270371.html
690810434,65,10,https://images.craigslist.org/00g0g_9S69vRTyTlR_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/la-puente-ikea-black-sleeper-sofa/6908104343.html
691230210,600,5,https://images.craigslist.org/00808_hVEX4VgUxgS_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-luxurious-ikea-large/6912302108.html
689650709,140,26,https://images.craigslist.org/00v0v_hRhOkm8oBun_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/arcadia-tables/6896507091.html
691227913,100,5,https://images.craigslist.org/00P0P_1IPDyKteVq0_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-grey-modern-sofa-sectional/6912279139.html
689089897,245,33,https://images.craigslist.org/00f0f_jE05Qzi4dy8_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-side-board-credenza-wine-hutch/6890898979.html
690531456,125,14,https://images.craigslist.org/00Z0Z_2GK5NFNmiY7_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/santa-monica-set-of-custom-blue-mid/6905314563.html
691226991,350,5,https://images.craigslist.org/00o0o_hrgIlZj7AtG_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-vintage-1970s-rolling-brass/6912269915.html
689292553,80,31,https://images.craigslist.org/00k0k_6rKAJefLtlm_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/altadena-leather-recliner-sofa/6892925537.html
690698578,1175,12,https://images.craigslist.org/00y0y_c96E8RSpegw_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-leather-chesterfield-sofa/6906985782.html
691225891,200,5,https://images.craigslist.org/00f0f_cdBWoWHGFWy_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-assorted-furniture/6912258912.html
691225013,200,5,https://images.craigslist.org/01616_8ibgfrHWsb9_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/venice-dhp-franklin-daybed/6912250137.html
691224449,300,5,https://images.craigslist.org/00B0B_kus1mWvmYAx_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/venice-sofa-set-top-grain-leather-sofa/6912244499.html
691223653,39,5,https://images.craigslist.org/00404_grmer1Yhf41_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/redondo-beach-wood-futon-sofa-bed/6912236537.html
691218486,1,5,https://images.craigslist.org/00808_8ILVIMEofzR_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-moving-sale-today/6912184864.html
691218272,100,5,https://images.craigslist.org/00W0W_50a10PHSRMe_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-ikea-orange-brown/6912182724.html
691206946,700,5,https://images.craigslist.org/00d0d_ilSQN9SZBbY_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-mid-century-refinished/6912069467.html
690910548,1200,9,https://images.craigslist.org/00505_6brQfmBQo34_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-hollywood-regency-vintage/6909105486.html
691208931,20,5,https://images.craigslist.org/00000_9MMnKZ35YRW_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/studio-city-black-rug-for-sale/6912089317.html
691206277,30,5,https://images.craigslist.org/00R0R_dzllNGA87Tq_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-white-used-leather-futon/6912062770.html
691200657,0,5,https://images.craigslist.org/00F0F_heRmZe3eRyi_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/van-nuys-move-out-sale/6912006577.html
691201633,450,5,https://images.craigslist.org/00j0j_aynM70T0eWP_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/westminster-authentic-eames-collection/6912016336.html
691190592,949,5,https://images.craigslist.org/00f0f_8NmHbptoyV5_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/sun-valley-mid-century-modern-sofa-made/6911905923.html
691188242,350,5,https://images.craigslist.org/00X0X_h190ERSX1be_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-3-piece-set/6911882426.html
691187753,300,5,https://images.craigslist.org/01414_gM7RF1o7WDc_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/chino-hills-sofa-like-new-seats-3/6911877536.html
691187417,300,5,https://images.craigslist.org/01414_gM7RF1o7WDc_600x450.jpg,https://inlandempire.craigslist.org/fuo/d/chino-hills-sofa-charcoal-gray-seats-3/6911874178.html
691170464,0,6,https://images.craigslist.org/00O0O_9YIxhIIlSnA_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-mover-serving-all-los/6911704645.html
691167945,2000,6,https://images.craigslist.org/00808_2jH2NvfZl0j_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/north-hollywood-rare-set-of-johannes/6911679457.html
689689493,150,26,https://images.craigslist.org/00p0p_4qcD5bKPqLU_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-chaise-lounge-goose-down/6896894931.html
691011144,100,8,https://images.craigslist.org/00S0S_4WRVJ9myKdV_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-sofa-and-coffee-table-poss-side/6910111442.html
691168997,475,6,https://images.craigslist.org/01010_iv2PHs5t8oq_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-vintage-hollywood-regency-xv/6911689978.html
690623148,0,13,https://images.craigslist.org/01010_gIOZrop5K0h_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/sherman-oaks-did-you-purchase-something/6906231488.html
691168202,1285,6,https://images.craigslist.org/00o0o_jyYpm8PcO5K_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/covina-ashley-recliner-sofa-brand-new/6911682024.html
690751781,65,11,https://images.craigslist.org/00P0P_gnVGgKu29MF_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-3-vintage-1980s-brass-bamboo/6907517819.html
690751829,225,11,https://images.craigslist.org/00T0T_krmPXzyFxmY_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-vintage-italian-post-modern/6907518297.html
690751710,350,11,https://images.craigslist.org/00C0C_4bllIBdm5bu_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-vintage-industrial-two-sided/6907517104.html
690958346,195,8,https://images.craigslist.org/01414_hsSZRTFhZT1_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-vintage-curvy-bamboo-coffee/6909583469.html
690959279,40,8,https://images.craigslist.org/00i0i_dAil9ULEuIx_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-chrome-and-white-vintage-1950s/6909592794.html
690402696,500,16,https://images.craigslist.org/00j0j_bCJIUnNfWsq_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/pacific-palisades-sofa-and-love-seat/6904026963.html
690726480,250,12,https://images.craigslist.org/00202_humu6LwTWjS_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-beige-soft-leather-couches/6907264802.html
691165799,450,6,https://images.craigslist.org/00707_99JzQb2BNjE_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/van-nuys-mid-century-style-sofa/6911657992.html
691165868,50,6,https://images.craigslist.org/00X0X_aGlnKjrVjhT_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/sherman-oaks-ikea-ektorp-loveseat/6911658682.html
691164443,60,6,https://images.craigslist.org/00404_6DDYdS2ZlKi_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-chocolate-brown-sofa-in/6911644431.html
691163977,700,6,https://images.craigslist.org/00505_bp9Po20eC5n_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-living-room-set/6911639776.html
691159702,1,6,https://images.craigslist.org/00e0e_15khrLrxWu6_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/hermosa-beach-hermosa-beach-moving-sale/6911597025.html
689438318,250,29,https://images.craigslist.org/00c0c_dBtxmfouuX7_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-white-sofa/6894383185.html
691154663,180,6,https://images.craigslist.org/00m0m_pj68RucdOC_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-west-elm-round-glass-coffee/6911546635.html
690741849,600,11,https://images.craigslist.org/00707_huldWNFzavW_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/santa-monica-sectional-sofa/6907418493.html
688905910,7000,36,https://images.craigslist.org/00E0E_4k0dq8gmGaR_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/new-pottery-barn-turner-4-piece-premium/6889059100.html
688903928,1100,36,https://images.craigslist.org/00L0L_50QsTCIY8tE_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/new-west-elm-andes-twill-modern-2-piece/6889039282.html
688905331,800,36,https://images.craigslist.org/00F0F_eEjpk4JDBNs_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-new-west-elm-harmony-2-piece/6889053317.html
691144583,500,6,https://images.craigslist.org/00O0O_fuRyOLOD2C0_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-vintage-black-and-white/6911445839.html
691141494,0,6,https://images.craigslist.org/00v0v_8Mlp92VrfRy_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-free-leather-loveseat-sofa/6911414946.html
690684934,750,12,https://images.craigslist.org/00W0W_fjx8y9cgxTJ_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-velevet-sofa/6906849344.html
690613951,50,13,https://images.craigslist.org/00g0g_6Rp5NCCv258_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/tarzana-2-side-tables-must-sell/6906139515.html
691131327,40,6,https://images.craigslist.org/00M0M_3sGhR106lGK_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/manhattan-beach-tile-and-iron-end-table/6911313276.html
691129536,2280,6,https://images.craigslist.org/00e0e_fqgC8MQ0Re3_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-sofa-set-rose-coral-color/6911295369.html
691129352,1,6,https://images.craigslist.org/00C0C_7NRC5T3Nxsh_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/monrovia-garage-sale-furniture-and-more/6911293528.html
691128785,1000,6,https://images.craigslist.org/00f0f_8Ip2bWX8JB0_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-drake-sectional-west-elm/6911287853.html
690857448,650,10,https://images.craigslist.org/00l0l_e2XH57IkiO0_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/manhattan-beach-pottery-barn-sectional/6908574483.html
691125535,50,6,https://images.craigslist.org/00j0j_aDVcrUPPvwV_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/lomita-side-table/6911255356.html
691124035,450,6,https://images.craigslist.org/00j0j_aynM70T0eWP_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/westminster-authentic-eames-collection/6911240353.html
691124088,2000,6,https://images.craigslist.org/00Y0Y_4jiUfRHsGAe_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/granada-hills-wood-and-leather/6911240882.html
689527014,440,28,https://images.craigslist.org/00101_8SmZ6pSH3gX_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-del-lago-ivy-sofa-3-person/6895270147.html
691118519,20,6,https://images.craigslist.org/00L0L_bGBBKevkSNG_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/chino-hills-moving-sale-bed-frames-art/6911185193.html
688924503,100,36,https://images.craigslist.org/00x0x_8BvSicx7HMl_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-broyhill-upholstery-furniture-7/6889245031.html
691108082,120,6,https://images.craigslist.org/00Y0Y_aQ9i7tSNrf_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/van-nuys-black-faux-leather-accent/6911080822.html
691103264,1500,6,https://images.craigslist.org/00z0z_fPVN6T5wSMs_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/marina-del-rey-price-drop-large-like/6911032645.html
689214762,300,32,https://images.craigslist.org/01010_hEN7RKMozPm_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-couch-for-sale/6892147629.html
689209814,40,32,https://images.craigslist.org/00E0E_gFXJ2scYsjw_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/yorba-linda-couch/6892098145.html
690660159,300,12,https://images.craigslist.org/00l0l_a28rUbt1CrY_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/north-hollywood-natuzzi-italian-leather/6906601590.html
691092780,300,7,https://images.craigslist.org/00D0D_d9O8S88ifrx_600x450.jpg,https://losangeles.craigslist.org/lgb/fuo/d/whittier-for-sale-furniture/6910927805.html
691092688,575,7,https://images.craigslist.org/00M0M_4lXxe75Sdnq_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-orange-red-west-elm-86-sofa/6910926882.html
689206094,120,32,https://images.craigslist.org/00v0v_6JXTFgI1OE0_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/midway-city-2-piece-brown-couch/6892060945.html
689204265,900,32,https://images.craigslist.org/00707_WU5DlAXLkO_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/placentia-tan-couch-and-oversized-chair/6892042656.html
691083024,450,7,https://images.craigslist.org/00D0D_QZxFSDsnS5_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-mid-century-sof/6910830240.html
691081140,50,7,https://images.craigslist.org/00101_fqJz6ddXg7K_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/santa-monica-vintage-red-velvet-loveseat/6910811404.html
691079693,160,7,https://images.craigslist.org/00t0t_gfVTMyVdC6Y_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-beige-tan-loveseat-from/6910796930.html
690423690,450,16,https://images.craigslist.org/00Z0Z_fYyLvQ9ONNN_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/van-nuys-antique-solid-oak-full-bed/6904236902.html
691064361,150,7,https://images.craigslist.org/00m0m_b9sKLPwtqA_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/sylmar-modern-scandinavian-style/6910643614.html
689194439,120,32,https://images.craigslist.org/00y0y_k0Mn7G5yOxd_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/garden-grove-couch-by-ashley/6891944396.html
691059376,0,7,https://images.craigslist.org/00o0o_cScrGwFm06E_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fountain-valley-must-see-super-clean/6910593764.html
691058455,75,7,https://images.craigslist.org/01717_at33osLcNp8_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-black-sofa-sectional-couches/6910584550.html
691055645,400,7,https://images.craigslist.org/00Y0Y_g3bzsDLxzxm_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-further-reduced-stunning/6910556459.html
691053724,200,7,https://images.craigslist.org/00D0D_kGGntKV7XcI_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/pico-rivera-gray-couches-sofa-love-seat/6910537245.html
691051556,0,7,https://images.craigslist.org/01414_5d4YU56UNve_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-moving-to-little-tokyo-area/6910515560.html
690052545,375,21,https://images.craigslist.org/00R0R_1CAQhqvEhVZ_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-pair-of-french-bohemian/6900525452.html
691046703,90,7,https://images.craigslist.org/01111_kw8myrVPg9a_600x450.jpg,https://losangeles.craigslist.org/lgb/fuo/d/long-beach-loveseat/6910467034.html
691045769,50,7,https://images.craigslist.org/00Z0Z_77Ef9WnpyZK_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-oversized-ivory-leather-sofa/6910457698.html
691042693,65,7,https://images.craigslist.org/00U0U_6BcPv78UogG_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/van-nuys-hollywood-regency-walnut/6910426938.html
689187647,600,32,https://images.craigslist.org/00H0H_1CYokBTP53D_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-sectional-couch/6891876477.html
691036942,600,7,https://images.craigslist.org/00x0x_jFWuDwwE83E_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-living-spaces-2-piece/6910369421.html
691035034,90,7,https://images.craigslist.org/00S0S_qcDOjEcBcX_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/hawthorne-micro-suede-tan-sectional/6910350345.html
691029074,450,7,https://images.craigslist.org/00909_eYwKTbjFQ5s_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-reversible-sleeper-sectional/6910290749.html
689178369,95,32,https://images.craigslist.org/00K0K_ldJOqJCjt91_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/atwood-leather-futon-couch/6891783691.html
688682763,250,39,https://images.craigslist.org/00c0c_lJBX6vz1ZGY_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-full-leather-couch/6886827639.html
691013310,50,8,https://images.craigslist.org/00r0r_fSFfZJu6vgA_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-ottoman/6910133109.html
691007786,60,8,https://images.craigslist.org/00I0I_geYue6fOYUz_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-futon/6910077865.html
690570696,0,14,https://images.craigslist.org/00O0O_2MrZ2RjNvwq_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/buena-park-living-room-furniture-sets/6905706962.html
690964543,850,8,https://images.craigslist.org/00101_dEbRdwzf3ly_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/sunset-beach-2-piece-reclining-sofa-set/6909645434.html
690963498,100,8,https://images.craigslist.org/00Y0Y_3Zh3QcIOVVg_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-indoor-outdoor-patio-chairs/6909634984.html
689160006,100,33,https://images.craigslist.org/00w0w_93zkpi8kz9O_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-couch/6891600069.html
689712012,125,25,https://images.craigslist.org/00M0M_jt8t3gZpwn4_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/diamond-bar-2-couches-super-comfy/6897120126.html
688696920,299,39,https://images.craigslist.org/00g0g_fgE99QPmfvY_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/gardena-coffee-table-coastal-chic/6886969206.html
689154363,500,33,https://images.craigslist.org/00I0I_eFMnoACF3hq_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-couch-and-living-room-set/6891543637.html
690901914,375,9,https://images.craigslist.org/01515_9uQV4wfTIc1_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-sectional-queen-pullout/6909019148.html
689151715,350,33,https://images.craigslist.org/00j0j_hnDBWQHa2hH_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/newport-beach-beautiful-2-seater-couch/6891517157.html
690888321,0,9,https://images.craigslist.org/00909_238VH8LHe9M_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-vintage-furniture-home-decor/6908883217.html
689205614,1995,32,https://images.craigslist.org/00z0z_4I1yZLvc6wo_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-vintage-mcm-mid/6892056143.html
687111304,0,60,https://images.craigslist.org/00O0O_ap7QB7YM0z2_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/westminster-sectional-sofa-and-chairs/6871113042.html
689136491,300,33,https://images.craigslist.org/00O0O_1wKiIWdg1OP_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-couch-two-piece/6891364913.html
689128861,20,33,https://images.craigslist.org/00000_dc51kD5PNyJ_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-faux-leather-lounge-couch/6891288613.html
690837614,150,10,https://images.craigslist.org/00505_iRcPXpxEY6D_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-rv-sofa/6908376148.html
690834439,250,10,https://images.craigslist.org/00S0S_5tNhDIzUzJO_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/la-palma-2-sofa-set-green/6908344392.html
690819761,150,10,https://images.craigslist.org/00K0K_iMPlwzfKfx1_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-lazy-boy-recliner/6908197614.html
690805618,800,10,https://images.craigslist.org/01313_8QC8IK6mRnP_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-2-piece-sectional/6908056185.html
690779828,100,11,https://images.craigslist.org/00a0a_g0wE0b0E7qF_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-living-room-table-set/6907798287.html
690758701,350,11,https://images.craigslist.org/00x0x_6hPPeyjKVwF_600x450.jpg,https://inlandempire.craigslist.org/fuo/d/covina-dwr-antica-armchairs-set-of/6907587012.html
689078898,175,34,https://images.craigslist.org/00n0n_340HkT7wsam_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-living-spaces-couch-for-sale/6890788984.html
689078661,250,34,https://images.craigslist.org/01515_cVwuyip9u1l_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-table-and-couch-set/6890786618.html
690707351,500,12,https://images.craigslist.org/00000_gSCQM6akSuG_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/tustin-ashley-furniture-living-room-set/6907073514.html
690702131,50,12,https://images.craigslist.org/00W0W_5B7jqrKk6SZ_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-folding-wooden-coffee-table/6907021311.html
690699445,75,12,https://images.craigslist.org/00r0r_45Y8ECBJnpN_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/westminster-must-sell-make-offer/6906994454.html
690685616,1250,12,https://images.craigslist.org/00N0N_2z1bvhYiQgb_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/pico-rivera-glenn-of-california-desk/6906856164.html
690663092,99,12,https://images.craigslist.org/00J0J_gj6w3O2gKUj_600x450.jpg,https://ventura.craigslist.org/fuo/d/panorama-city-crate-and-barrel-brown/6906630921.html
690647880,12,13,https://images.craigslist.org/00q0q_bhEYCxax4vm_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/stanton-rustic-shabby-chic-furniture/6906478809.html
